platform,website,date,zipcode,rank,page,query,prod_id,upc,product,manufacturer,model,price,list_price,in_stock,max_qty,seller,arrives,shipping,shipping_price,shipping_options,store_stock,store_address,store_zip,store_price,weight,reviews,rating,quantity1,quantity2,quantity3,quantity4,quantity5,ads,calc_rank,calc_inven,calc_promo,calc_ship
AMZN,https://www.amazon.com/,1581278736675,78722,8.0,1.0,https://www.amazon.com/s?k=BLACK+DECKER%20DR260C%20drills&s=&page=1,B00T2VJ93C,,"BLACK+DECKER Corded Drill, 5.2-Amp, 3/8-Inch (DR260C)",BLACK+DECKER,DR260C,21.49,29.99,1.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,3.55,1020.0,4.4,27.0,1553.0,,,,0.0,8.0,3.0,1.0,2
AMZN,https://www.amazon.com/,1581278742076,78722,0.0,1.0,https://www.amazon.com/s?k=BLACK+DECKER%20GC1801%20drills&s=&page=1,B002TROYKO,,BLACK+DECKER GC1801 18-Volt Drill/Driver,BLACK+DECKER,GC1801,39.58,,0.0,,"
                                —
                            ",,—,,0.0,,,,,4.15,87.0,4.4,11.0,48951.0,,,,0.0,21.0,0.0,0.0,2
AMZN,https://www.amazon.com/,1581278746222,78722,0.0,1.0,https://www.amazon.com/s?k=SKIL%206445-04%20drills&s=&page=1,B00TSJRV7Y,,SKIL 6445-04 7.0 Amp 1/2 In. Hammer Drill,SKIL,6445-04,37.99,89.98,1.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,5.7,520.0,4.4,6.0,4439.0,,,,0.0,21.0,3.0,1.0,2
AMZN,https://www.amazon.com/,1581278749486,78722,0.0,1.0,https://www.amazon.com/s?k=SKIL%206445-04%20drills&s=&page=1,B07RT33S72,,Skil 6445-04 7.0 Amp 1/2 in. Hammer Drill (Renewed),Amazon Renewed,,36.09,,0.0,5.0,Amazon Warehouse,1581292800000.0,FREE Shipping on orders over $25,,1.0,,,,,,,,,,5.0,,,0.0,21.0,5.0,0.0,2
AMZN,https://www.amazon.com/,1581278754056,78722,0.0,1.0,https://www.amazon.com/s?k=PORTER-CABLE%20PCC601LB%20drills&s=&page=1,B00IIUERJE,,PORTER-CABLE PCC601LB 20V Max 1/2-Inch Lithium Ion Drill/Driver,PORTER-CABLE,PCC601LB,76.95,,0.0,,AAA-RHS Marketing,1581292800000.0,FREE Shipping on orders over $25,,1.0,,,,,5.1,139.0,4.6,17.0,22266.0,1.0,,,0.0,21.0,1.0,0.0,2
AMZN,https://www.amazon.com/,1581278760207,78722,0.0,1.0,https://www.amazon.com/s?k=PORTER-CABLE%20PCC608LB%20drills&s=&page=1,B01LW4Z4K3,,PORTER-CABLE 20V MAX Cordless Compact Drill Kit (PCC608LB),PORTER-CABLE,PCC608LB,71.4,99.0,0.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.25,126.0,4.6,43.0,23403.0,5.0,,,0.0,21.0,5.0,1.0,2
AMZN,https://www.amazon.com/,1581278764720,78722,4.0,1.0,https://www.amazon.com/s?k=BLACK+DECKER%20LDX120C%20drills&s=&page=1,B005NNF0YU,,"BLACK+DECKER 20V MAX Cordless Drill / Driver, 3/8-Inch (LDX120C)",BLACK+DECKER,LDX120C,46.4,,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,3.35,6725.0,4.6,31.0,511.0,,,,0.0,4.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1581278771132,78722,0.0,1.0,https://www.amazon.com/s?k=Milwaukee%202704-20%20drills&s=&page=1,B017Y7UYOI,,"Milwaukee 2704-20 M18 Fuel 1/2"" Hammer Drill/Driver Bare",Milwaukee,2704-20,308.28,,0.0,,,,,,0.0,,,,,4.16,37.0,4.5,2.0,92536.0,13.0,,,0.0,21.0,13.0,0.0,7
AMZN,https://www.amazon.com/,1581278775238,78722,0.0,1.0,https://www.amazon.com/s?k=PORTER-CABLE%20PC600D%20drills&s=&page=1,B0035H3KDO,,"PORTER-CABLE Corded Drill, Variable Speed, 6-Amp, 3/8-Inch (PC600D)",PORTER-CABLE,PC600D,31.51,,1.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.35,356.0,4.6,19.0,17565.0,,,,0.0,21.0,3.0,0.0,2
AMZN,https://www.amazon.com/,1581278780310,78722,0.0,1.0,https://www.amazon.com/s?k=WORX%20WX176L%20drills&s=&page=1,B015XBO2E0,,WORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control,WORX,WX176L,60.98,119.99,1.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.81,661.0,4.6,15.0,14313.0,,,,0.0,21.0,3.0,1.0,2
AMZN,https://www.amazon.com/,1581278784034,78722,0.0,1.0,https://www.amazon.com/s?k=WORX%20WX176L%20drills&s=&page=1,B071SCXQ1F,,WORX WX176L.9 20V Switchdriver 2-in-1 Cordless Drill and Driver Tool Only with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control (Tool Only),WORX,WX176L.9,8.99,48.1,1.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,2.6,93.0,4.5,6.0,25903.0,,,,0.0,21.0,3.0,1.0,2
AMZN,https://www.amazon.com/,1581278786715,78722,0.0,1.0,https://www.amazon.com/s?k=WORX%20WX176L%20drills&s=&page=1,B071SCXQ8J,,WORX WX176L.1 Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control Kit (67 Piece),WORX,WX176L.1,131.11,159.99,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,10.56,109.0,4.7,6.0,20047.0,,,,0.0,21.0,30.0,1.0,2
AMZN,https://www.amazon.com/,1581278791362,78722,11.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B0183RLVSQ,,"DEWALT 20V MAX Cordless Drill / Driver Kit, Brushless, 1/2-Inch (DCD791D2)",DEWALT,DCD791D2,29.99,229.0,1.0,30.0,Amazon.com,1581292800000.0,FREE Shipping on orders over $25,,1.0,,,,,7.7,417.0,4.7,12.0,4567.0,,,,1.0,11.0,30.0,1.0,2
AMZN,https://www.amazon.com/,1581278795216,78722,1.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07CR1GPBQ,,"Avid Power 20V MAX Lithium Ion Cordless Drill, Power Drill Set with 3/8 inches Keyless Chuck, Variable Speed, 16 Position and 22pcs Drill/Driver Bits",Avid Power,"1    MW316
Name: Item model number, dtype: object",39.99,,1.0,80.0,Masterworkstool,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,3.6,919.0,4.5,,684.0,,,,0.0,1.0,80.0,0.0,2
AMZN,https://www.amazon.com/,1581278799057,78722,3.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B006V6YAPI,,BLACK+DECKER 20V MAX Cordless Drill / Driver with 30-Piece Accessories (LD120VA),BLACK+DECKER,LD120VA,57.16,,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.1,2451.0,4.6,18.0,496.0,,,,0.0,3.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1581278802720,78722,6.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07KKGXFF5,,CRAFTSMAN V20 Cordless Drill/Driver Kit (CMCD700C1),CRAFTSMAN,CMCD700C1,59.0,79.0,1.0,27.0,Amazon.com,1581292800000.0,FREE Shipping on orders over $25,,1.0,,,,,4.0,161.0,4.8,14.0,3058.0,,,,0.0,6.0,27.0,1.0,2
AMZN,https://www.amazon.com/,1581278807023,78722,7.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07GZFN7LT,,Makita XFD131 18V LXT Lithium-Ion Brushless Cordless 1/2 In. Driver-Drill Kit (3.0Ah),Makita,XFD131,109.87,,1.0,3.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,7.3,170.0,4.8,14.0,5190.0,,,,0.0,7.0,3.0,0.0,2
AMZN,https://www.amazon.com/,1581278810780,78722,9.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B00INRZ5VG,,"PORTER-CABLE 20V MAX Cordless Drill Combo Kit and Impact Driver, 2-Tool (PCCK604L2)",PORTER-CABLE,PCCK604L2,124.32,,1.0,27.0,,1581206400000.0,,,0.0,,,,,8.25,841.0,4.7,8.0,12556.0,,,,0.0,9.0,27.0,0.0,7
AMZN,https://www.amazon.com/,1581278813780,78722,12.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07F11PD6P,,"WORKPRO Pink Cordless 20V Lithium-ion Drill Driver Set (1.5Ah),1 Battery, Charger and Storage Bag Included",WORKPRO,W004532A,59.99,,1.0,30.0,GreatStar Tools,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.5,519.0,4.7,,5515.0,,,,0.0,12.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1581278817401,78722,13.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B003BEE2LU,,"Bosch Power Tools Drill Kit - PS31-2A - 12V, 3/8 Inch, Two Speed Driver, Cordless Drill Set - Includes Two Lithium Ion Batteries, 12V Charger, Screwdriver Bits & Soft Carrying Bag",Bosch,PS31-2A,98.99,126.98,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.85,951.0,4.7,12.0,9009.0,,,,0.0,13.0,30.0,1.0,2
AMZN,https://www.amazon.com/,1581278821773,78722,14.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B0183RLWIK,,"DEWALT 20V MAX XR Brushless Drill/Driver, Compact - Bare Tool (DCD791B)",DEWALT,DCD791B,96.0,139.0,0.0,3.0,Angel Seller,1581292800000.0,FREE Shipping on orders over $25,,1.0,,,,,2.95,255.0,4.6,15.0,8247.0,,,,0.0,14.0,0.0,1.0,2
AMZN,https://www.amazon.com/,1581278825516,78722,15.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B0829VHGKJ,,"Cordless drill, 20V Brushless 1/2” Drill Driver, 2x2000mAh Batteries, 530 In-lbs Torque, 21+1 Torque Setting, Fast Charger 2.0A, 2-Variable Speed, 33pcs Accessories",TECCPO,PPM-BHD3,89.99,,1.0,3.0,houssion,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,7.22,27.0,4.8,,24455.0,,,,0.0,15.0,3.0,0.0,2
AMZN,https://www.amazon.com/,1581278829153,78722,16.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B01LBT3AZU,,"DEWALT 20V MAX Impact Driver Kit, 1/4-Inch (DCF885C1)",DEWALT,DCF885C1,99.0,169.0,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.43,940.0,4.7,5.0,1787.0,,,,0.0,16.0,30.0,1.0,2
AMZN,https://www.amazon.com/,1581278833681,78722,0.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07PFNTJPV,,"Avid Power 12V Cordless Drill, Power Drill Set with 22pcs Impact Driver/Drill Bits, 15+1 Torque Setting, 3/8 inches Keyless Chuck, 2 Variable Speed",Avid Power,,34.99,,1.0,50.0,Masterworkstool,1581292800000.0,FREE Shipping on orders over $25,,1.0,,,,,3.3,64.0,4.7,,4051.0,,,,1.0,21.0,50.0,0.0,2
AMZN,https://www.amazon.com/,1581278836626,78722,17.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B01DR90LY0,,"DEWALT 20V MAX XR Brushless Drill/Driver 3-Speed, Premium 5.0Ah Kit (DCD991P2)",DEWALT,DCD991P2,44.99,,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,10.89,95.0,4.8,,52244.0,,,,0.0,17.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1581278846738,78722,18.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07X1KHTHK,,"ORFELD Cordless Drill, 20V Drill Driver with 2.0Ah Battery, Built-in LED, 2 Variable Speed, 270 In-lbs Torque, 20 Clutch, 3/8 Metal Keyless Chuck, 43 pcs Accessories, Blue",ORFELD,DX025A,54.98,,1.0,30.0,mantianxing-US,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,5.75,64.0,4.8,,59437.0,,,,0.0,18.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1581278851118,78722,19.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B01DR90MM6,,"DEWALT 20V MAX XR Hammer Drill Kit, Brushless, 3-Speed, Tool Only (DCD996B)",DEWALT,DCD996B,109.87,,1.0,30.0,Amazon.com,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,4.3,622.0,4.6,9.0,1456.0,,,,0.0,19.0,30.0,0.0,2
AMZN,https://www.amazon.com/,1581278855048,78722,20.0,1.0,https://www.amazon.com/s?k=drills&s=salesrank&page=1,B07R1WMCCS,,"Cordless Drill Driver, GALAX PRO 20V Lithium Ion Power Drill with Work Light, Max Torque(20N.m), 3/8 inch Keyless Chuck, 19+1 Position, Single Speed (0-600RPM)- 1.3Ah Battery & Charger Included",GALAX PRO,GP-95604,32.99,,1.0,5.0,GALAX  PRO,1581206400000.0,FREE Shipping on orders over $25,,0.0,,,,,3.65,68.0,4.5,,15143.0,,,,0.0,20.0,5.0,0.0,2
LOW,https://www.lowes.com/,1581317294890,78722,1.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,863707,,10-Tool 20-Volt Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK1020D2,849.0,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,37.0,171.0,4.8187,0.0,0.0,,,,0.0,1.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317298236,78722,2.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,797362,,20-Volt Max 1/2-in Brushless Cordless Drill (Charger Included),DEWALT,DCD777C2,159.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.56,1132.0,4.7173,9.0,0.0,,,,0.0,2.0,9.0,0.0,2
LOW,https://www.lowes.com/,1581317300533,78722,3.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,797361,,6-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK620D2,629.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,28.5,164.0,4.7683,,0.0,,,,0.0,3.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317302901,78722,4.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,797394,,2-Tool 20-Volt Max Brushless Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK277C2,229.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,9.2,458.0,4.7948,,0.0,,,,0.0,4.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317305361,78722,5.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,1036521,,20-Volt Max Variable Speed Brushless Cordless Impact Driver (1-Battery),DEWALT,DCF787C1Q419-20,159.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.8,60.0,4.8833,0.0,0.0,,,,0.0,5.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317307876,78722,6.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,1045308,,V20 8-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),CRAFTSMAN,CMCK800D2,499.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,38.2,130.0,4.7077,1.0,0.0,,,,0.0,6.0,1.0,0.0,7
LOW,https://www.lowes.com/,1581317310996,78722,7.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,779395,,XR 2-Tool 20-Volt Max Brushless Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK283D2,249.0,299.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,9.2,259.0,4.8842,5.0,0.0,,,,0.0,7.0,5.0,1.0,2
LOW,https://www.lowes.com/,1581317314070,78722,8.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,905520,,60-Gallon Two Stage Electric Vertical Air Compressor,Kobalt,XC602000,589.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,255.0,99.0,4.0303,3.0,0.0,,,,0.0,8.0,3.0,0.0,7
LOW,https://www.lowes.com/,1581317316771,78722,9.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,1045301,,V20 2-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),CRAFTSMAN,CMCK200C2-10LW,149.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,9.6,492.0,4.6402,13.0,0.0,,,,0.0,9.0,13.0,0.0,2
LOW,https://www.lowes.com/,1581317320427,78722,10.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,905521,,80-Gallon Two Stage Electric Vertical Air Compressor,Kobalt,XC802000,999.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,410.0,37.0,4.1351,1.0,0.0,,,,0.0,10.0,1.0,0.0,7
LOW,https://www.lowes.com/,1581317322950,78722,11.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,349095,,Saver High-Impact Polystyrene Bathtub Wall Surround (Common: 30-in x 60-in; Actual: 58-in x 30-in x 60-in),American Standard,2649BW.011,259.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,140.0,3.1357,,0.0,,,,0.0,11.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317325801,78722,12.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,358169,,White Acrylic One-Piece Shower with Integrated Seat (Common: 36-in x 48-in; Actual: 76-in x 35.875-in x 47.875-in),DELTA,214836AC00,489.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,27.0,3.3333,,0.0,,,,0.0,12.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317329359,78722,13.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,212073,,Ensemble Curve White Three-piece Shower Wall Surround (Common: 60-in x 32-in; Actual: 32-in x 32-in),Sterling,71224800-0,284.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,77.0,3.987,1.0,0.0,,,,0.0,13.0,1.0,0.0,7
LOW,https://www.lowes.com/,1581317332004,78722,14.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,863719,,6-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),PORTER-CABLE,PCCK6116,183.2,229.0,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,22.0,43.0,4.3488,1.0,0.0,,,,0.0,14.0,1.0,1.0,7
LOW,https://www.lowes.com/,1581317336210,78722,15.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,254285,,20-Volt Max Variable Speed Cordless Impact Driver (2-Battery),DEWALT,DCF885C2,179.0,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.7,93.0,4.7849,0.0,1.0,,,,0.0,15.0,0.0,1.0,7
LOW,https://www.lowes.com/,1581317338739,78722,16.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,1165976,,18 V Lithium Ion Compact Driver Drill (1.3Ah),Metabo HPT (was Hitachi Power Tools),DS18DGLM,129.0,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.7,263.0,4.6084,0.0,0.0,,,,0.0,16.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317341339,78722,17.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,805771,,Marble Carrara Fiberglass/Plastic Composite Bathtub Wall Surround (Common: 30-in x 60-in; Actual: 60-in x 30-in x 60-in),MAAX,103424-307-508-800,764.15,899.0,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,9.0,3.7778,,0.0,,,,0.0,17.0,0.0,1.0,7
LOW,https://www.lowes.com/,1581317345883,78722,18.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,358167,,White Acrylic One-Piece Shower (Common: 32-in x 32-in; Actual: 78-in x 31.875-in x 31.875-in),Delta,213232AC00,399.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,16.0,3.875,,0.0,,,,0.0,18.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581317350360,78722,19.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,416211,,Proclaim High Gloss White High-Impact Polystyrene Bathtub Wall Surround (Common: 31-in x 61-in; Actual: 58-in x 30.5-in x 60.5-in),Peerless,39984.0,89.98,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,65.0,3.5231,2.0,0.0,,,,0.0,19.0,2.0,0.0,7
LOW,https://www.lowes.com/,1581317357024,78722,20.0,1.0,https://www.lowes.com/search?searchTerm=drills&sortMethod=sortBy_bestSellers,589205,,Proclaim High Gloss White High-Impact Polystyrene Bathtub Wall Surround (Common: 31-in x 61-in; Actual: 58-in x 30.5-in x 60.5-in),DEWALT,DCK240C2,89.98,,1.0,,,,Delivery available,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,,495.0,4.6364,2.0,0.0,,,,0.0,20.0,2.0,0.0,7
LOW,https://www.lowes.com/,1581317645581,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCK287D1M1,1036522,,XR 2-Tool 20-Volt Max Brushless Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included),DEWALT,DCK287D1M1,329.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,10.0,134.0,4.8,3.0,0.0,,,,0.0,21.0,3.0,0.0,2
LOW,https://www.lowes.com/,1581317735025,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=Bosch%2011255VSR,31527,,Bulldog Xtreme SDS-Plus 8-Amp Keyless Rotary Hammer,Bosch,11255VSR,179.0,199.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,6.7,299.0,4.7,8.0,0.0,,,,0.0,21.0,8.0,1.0,2
LOW,https://www.lowes.com/,1581318149578,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20DR260C,619208,,5.2-Amp 3/8-in Keyless Corded Drill,BLACK+DECKER,DR260C,34.98,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.5,131.0,4.5,6.0,0.0,,,,0.0,21.0,6.0,0.0,2
LOW,https://www.lowes.com/,1581318168364,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=PORTER-CABLE%20PCC601LB,538775,,20-Volt Max 1/2-in Cordless Drill (Charger Included),PORTER-CABLE,PCC601LB,99.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,6.9,215.0,4.6,0.0,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581318185305,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=PORTER-CABLE%20PCC608LB,797367,,20-Volt Max 1/2-in Brushless Cordless Drill (Charger Included),PORTER-CABLE,PCC608LB,71.4,119.0,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.2,67.0,4.5,0.0,0.0,,,,0.0,21.0,0.0,1.0,7
LOW,https://www.lowes.com/,1581318196035,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20LDX120C,15822,,20-Volt Max 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,LDX120C,49.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.9,23.0,4.5,,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581318518419,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=BLACK+DECKER%20LD120VA,1519493,,20-Volt Max 3/8-in Cordless Drill (Charger Included),BLACK+DECKER,LD120VA,59.0,,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.25,5.0,4.6,,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581318537359,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCD771C2,506283,,20-Volt Max 1/2-in Cordless Drill (Charger Included),DEWALT,DCD771C2,99.0,159.0,,,,,,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.6,844.0,4.6,,0.0,,,,0.0,21.0,0.0,1.0,7
LOW,https://www.lowes.com/,1581318548550,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=CRAFTSMAN%20CMCD700C1,1033800,,V20 20-Volt Max 1/2-in Cordless Drill (Charger Included),CRAFTSMAN,CMCD700C1,69.0,79.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.67,282.0,4.7,10.0,0.0,,,,0.0,21.0,10.0,1.0,2
LOW,https://www.lowes.com/,1581318589976,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=Bosch%20PS31-2A,72896,,12-Volt Max 3/8-in Variable Speed Cordless Drill (2 -Batteries Included and Charger Included),Bosch,PS31-2A,129.0,,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,2.1,84.0,4.7,2.0,0.0,,,,0.0,21.0,2.0,0.0,2
LOW,https://www.lowes.com/,1581318621777,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCF885C1,797358,,20-Volt Max Variable Speed Cordless Impact Driver (1-Battery),DEWALT,DCF885C1,159.0,,0.0,,,,Currently unavailable,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,3.7,255.0,4.7,0.0,0.0,,,,0.0,21.0,0.0,0.0,7
LOW,https://www.lowes.com/,1581318640904,78722,0.0,1.0,https://www.lowes.com/search?searchTerm=DEWALT%20DCD996B,607803,,20-Volt Max 1/2-in Variable Speed Brushless Cordless Hammer Drill,DEWALT,DCD996B,129.0,159.0,1.0,,,,Available!,,,,"S.E. Austin Lowes, 5510 South IH 35, Austin, TX",78722.0,,4.4,80.0,4.5,2.0,0.0,,,,0.0,21.0,2.0,1.0,2
